-310.0
-378.5
-464.0
-173.5
-434.0
-203.0
-143.5
-168.0
-330.0
-239.5
-170.0
-368.5
-445.0
-411.5
-407.0
-415.5
-453.0
-212.0
-413.5
-373.0
-418.5
-392.0
-411.0
-431.0
-457.0
-433.5
-437.5
-380.0
-473.0
-386.0
-428.0
-453.0
-450.5
-398.5
-369.0
-410.5
-379.0
-407.0
-430.0
-389.0
-412.5
-366.0
-386.5
-403.5
-431.5
-411.5
-403.0
-445.5
-376.0
-405.5
-406.0
-424.0
-419.5
-409.5
-434.0
-389.5
-427.0
-386.0
-354.5
-370.0
-373.0
-407.0
-404.0
-411.5
-427.5
-415.0
-385.5
-420.0
-324.0
-472.5
-445.0
-431.0
-415.0
-439.0
-363.0
-419.5
-423.5
-469.0
-439.5
-376.0
-415.0
-436.0
-421.5
-388.0
-431.5
-457.0
-382.0
-462.5
-445.5
-394.0
-440.5
-462.5
-409.0
-419.5
-438.5
-396.0
-461.5
-410.5
-431.0
-422.5
-447.0
-394.0
-398.0
-408.5
-420.5
-421.0
-443.5
-433.5
-428.0
-421.5
-463.0
-392.0
-455.5
-419.5
-419.0
-411.0
-386.5
-410.5
-379.0
-399.5
-371.5
-425.5
-454.0
-453.0
-442.5
-492.5
-431.0
-419.0
-434.0
-436.5
-421.0
-390.0
-408.0
-458.0
-364.5
-431.5
-404.0
-400.5
-428.5
-443.0
-454.0
-403.5
-454.0
-436.0
-414.5
-408.5
-442.0
-413.5
-401.5
-373.0
-454.5
-464.5
-424.0
-399.5
-411.0
-454.0
-408.5
-391.5
-453.5
-429.0
-407.5
-444.5
-446.5
-431.5
-454.5
-452.0
-386.0
-432.0
-420.0
-444.0
-410.5
-445.0
-375.0
-422.0
-414.0
-391.5
-430.5
-490.5
-442.0
-511.0
-383.5
-443.0
-438.0
-429.0
-446.0
-422.0
-408.0
-457.0
-362.5
-421.0
-392.0
-439.5
-416.5
-452.5
-460.5
-441.0
-377.0
-437.0
-386.5
-454.0
-417.0
