24.0,3.0,5.0,6.0
23.0,2.0,5.0,7.0
22.0,1.0,5.0,8.0
21.0,0.0,5.0,10.0
17.0,1.0,7.0,9.0
13.0,3.0,8.0,9.0
14.0,3.0,10.0,8.0
13.0,2.0,9.0,8.0
12.0,1.0,9.0,8.0
11.0,1.0,7.0,9.0
7.0,2.0,7.0,7.0
6.0,1.0,6.0,7.0
5.0,0.0,4.0,7.0
4.0,-1.0,2.0,6.0
3.0,-3.0,0.0,4.0
2.0,-5.0,-2.0,4.0
1.0,-7.0,-6.0,3.0
2.0,-9.0,-8.0,1.0
1.0,-12.0,-10.0,1.0
2.0,-15.0,-13.0,-1.0
1.0,-17.0,-15.0,0.0
2.0,-19.0,-16.0,-1.0
1.0,-21.0,-18.0,0.0
1.0,-23.0,-20.0,0.0
0.0,0.0,0.0,0.0
