25.0,3.0,4.0,5.0
24.0,4.0,6.0,4.0
23.0,6.0,6.0,5.0
26.0,5.0,6.0,4.0
27.0,5.0,5.0,5.0
27.0,5.0,4.0,5.0
25.0,5.0,5.0,5.0
25.0,4.0,4.0,3.0
22.0,5.0,5.0,4.0
23.0,4.0,4.0,4.0
20.0,5.0,5.0,3.0
21.0,3.0,4.0,2.0
18.0,4.0,4.0,1.0
15.0,4.0,3.0,0.0
12.0,4.0,2.0,-2.0
9.0,4.0,1.0,-3.0
6.0,4.0,-1.0,-3.0
3.0,3.0,-2.0,-4.0
3.0,1.0,-4.0,-7.0
3.0,1.0,-5.0,-8.0
3.0,1.0,-7.0,-9.0
3.0,0.0,-7.0,-11.0
3.0,0.0,-7.0,-11.0
3.0,1.0,-7.0,-11.0
0.0,0.0,0.0,0.0
