20.0,3.0,8.0,6.0
16.0,1.0,10.0,8.0
17.0,0.0,9.0,10.0
16.0,4.0,9.0,9.0
19.0,4.0,9.0,9.0
22.0,3.0,8.0,8.0
23.0,2.0,8.0,9.0
26.0,2.0,8.0,7.0
25.0,1.0,9.0,7.0
26.0,0.0,7.0,7.0
27.0,0.0,6.0,7.0
22.0,-1.0,8.0,6.0
15.0,2.0,6.0,7.0
14.0,0.0,6.0,7.0
15.0,-2.0,3.0,5.0
11.0,-3.0,1.0,5.0
14.0,-6.0,-3.0,2.0
8.0,-8.0,-4.0,3.0
6.0,-9.0,-7.0,0.0
1.0,-7.0,-10.0,0.0
1.0,-9.0,-13.0,-1.0
2.0,-11.0,-15.0,-3.0
1.0,-13.0,-16.0,-2.0
1.0,-17.0,-19.0,-3.0
0.0,0.0,0.0,0.0
