25.0,2.0
25.0,3.0
25.0,5.0
25.0,5.0
25.0,4.0
25.0,6.0
25.0,5.0
25.0,4.0
25.0,6.0
25.0,6.0
25.0,5.0
25.0,3.0
25.0,4.0
25.0,4.0
25.0,3.0
25.0,1.0
25.0,-1.0
25.0,-3.0
25.0,-5.0
25.0,-7.0
25.0,-8.0
25.0,-9.0
25.0,-10.0
25.0,-10.0
0.0,0.0
