26.0,5.0
26.0,6.0
26.0,7.0
26.0,7.0
26.0,6.0
26.0,7.0
26.0,6.0
26.0,7.0
26.0,6.0
26.0,8.0
26.0,6.0
26.0,7.0
26.0,5.0
25.0,5.0
25.0,4.0
25.0,2.0
24.0,1.0
23.0,1.0
24.0,-2.0
15.0,4.0
18.0,0.0
11.0,3.0
14.0,0.0
9.0,1.0
0.0,0.0
