26.0,2.0
21.0,6.0
22.0,5.0
23.0,5.0
23.0,7.0
21.0,9.0
21.0,8.0
24.0,7.0
22.0,9.0
25.0,9.0
26.0,7.0
24.0,8.0
27.0,5.0
27.0,5.0
25.0,5.0
25.0,4.0
19.0,5.0
22.0,0.0
17.0,0.0
12.0,1.0
6.0,2.0
0.0,3.0
3.0,-1.0
1.0,-5.0
0.0,0.0
