25.0,6.0
26.0,7.0
26.0,5.0
25.0,9.0
26.0,9.0
26.0,9.0
26.0,8.0
26.0,8.0
26.0,7.0
26.0,7.0
26.0,5.0
25.0,8.0
26.0,5.0
25.0,5.0
25.0,4.0
25.0,2.0
24.0,1.0
23.0,0.0
23.0,-2.0
22.0,-2.0
23.0,-4.0
22.0,-5.0
21.0,-5.0
22.0,-6.0
0.0,0.0
