24.0,4.0,6.0,6.0
25.0,2.0,5.0,8.0
26.0,1.0,5.0,9.0
29.0,1.0,5.0,9.0
30.0,0.0,6.0,9.0
33.0,0.0,5.0,8.0
34.0,0.0,5.0,10.0
37.0,-1.0,5.0,8.0
36.0,-2.0,6.0,8.0
37.0,-2.0,5.0,9.0
38.0,-2.0,6.0,6.0
29.0,0.0,8.0,8.0
30.0,-1.0,5.0,8.0
25.0,0.0,7.0,7.0
26.0,-2.0,5.0,6.0
17.0,-1.0,6.0,7.0
10.0,1.0,5.0,6.0
3.0,3.0,4.0,7.0
4.0,1.0,2.0,5.0
0.0,2.0,-1.0,4.0
0.0,0.0,-3.0,2.0
1.0,-2.0,-5.0,1.0
2.0,-4.0,-6.0,1.0
4.0,-7.0,-8.0,-1.0
0.0,0.0,0.0,0.0
