28.0,2.0
26.0,4.0
24.0,5.0
24.0,8.0
25.0,7.0
28.0,6.0
28.0,8.0
31.0,8.0
34.0,7.0
34.0,10.0
37.0,8.0
37.0,7.0
35.0,7.0
33.0,7.0
30.0,7.0
33.0,3.0
30.0,5.0
28.0,4.0
23.0,4.0
26.0,-1.0
20.0,0.0
14.0,2.0
8.0,4.0
3.0,5.0
0.0,0.0
