25.0,5.0
28.0,3.0
22.0,8.0
25.0,7.0
25.0,9.0
28.0,9.0
28.0,9.0
31.0,8.0
32.0,7.0
30.0,9.0
33.0,7.0
30.0,9.0
33.0,6.0
33.0,5.0
31.0,4.0
29.0,2.0
27.0,0.0
22.0,1.0
17.0,1.0
14.0,-1.0
9.0,1.0
3.0,2.0
3.0,1.0
1.0,-2.0
0.0,0.0
